,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
472,12:06:53:658,25834,1033345,2733,3350,1,4,5,10,0,0
473,12:06:56:391,25902,1036078,2302,2733,0,6,5,10,0,0
474,12:06:58:693,25960,1038380,1849,5035,0,6,5,16,0,0
475,12:07:00:542,26006,1040229,783,1849,1,2,5,16,0,0
476,12:07:01:325,26025,1041012,2716,2632,1,2,7,16,0,0
477,12:07:04:041,26093,1043728,417,2716,0,1,7,16,0,0
478,12:07:04:458,26104,1044145,1817,3133,0,1,7,17,0,0
479,12:07:06:275,26149,1045962,384,1817,1,1,7,17,0,0
480,12:07:06:659,26159,1046346,2316,2201,1,1,8,17,0,0
481,12:07:08:975,26217,1048662,1467,2316,0,4,8,17,0,0
482,12:07:10:442,26253,1050129,910,3783,0,4,8,21,0,18
483,12:07:11:352,26276,1051039,4600,4693,0,4,8,39,0,0
484,12:07:15:952,26391,1055639,1866,4600,1,5,8,39,0,0
485,12:07:17:818,26438,1057505,2033,6466,1,5,13,39,0,0
486,12:07:19:851,26488,1059538,2218,2033,0,6,13,39,0,0
487,12:07:22:069,26544,1061756,1683,4251,0,6,13,45,0,0
488,12:07:23:752,26586,1063439,2317,1683,1,6,13,45,0,0
489,12:07:26:069,26644,1065756,909,4000,1,6,19,45,-18,0
490,12:07:26:978,26667,1066665,4216,4909,1,6,1,45,0,0
491,12:07:31:194,26772,1070881,784,4216,0,2,1,45,0,0
492,12:07:31:978,26792,1071665,2250,5000,0,2,1,47,0,0
493,12:07:34:228,26848,1073915,1933,2250,1,5,1,47,0,0
494,12:07:36:161,26896,1075848,1950,4183,1,5,6,47,0,0
495,12:07:38:111,26945,1077798,767,1950,0,2,6,47,0,0
496,12:07:38:878,26964,1078565,1749,2717,0,2,6,49,0,0
497,12:07:40:627,27008,1080314,767,1749,1,2,6,49,0,0
498,12:07:41:394,27027,1081081,3201,2516,1,2,8,49,0,0
499,12:07:44:595,27107,1084282,699,3201,0,2,8,49,0,0
500,12:07:45:294,27125,1084981,1726,3900,0,2,8,51,-41,0
501,12:07:47:020,27168,1086707,2350,5626,0,2,8,10,0,0
502,12:07:49:370,27226,1089057,699,2350,1,2,8,10,0,0
503,12:07:50:069,27244,1089756,2684,3049,1,2,10,10,0,0
504,12:07:52:753,27311,1092440,2300,2684,0,6,10,10,0,0
505,12:07:55:053,27368,1094740,2017,4984,0,6,10,16,0,0
506,12:07:57:070,27419,1096757,367,2017,1,1,10,16,0,0
507,12:07:57:437,27428,1097124,1043,2384,1,1,11,16,0,20
508,12:07:58:480,27454,1098167,2367,3427,1,1,31,16,0,0
509,12:08:00:847,27513,1100534,1499,2367,0,4,31,16,0,0
510,12:08:02:346,27551,1102033,2134,3866,0,4,31,20,0,0
511,12:08:04:480,27604,1104167,1167,2134,1,3,31,20,0,0
512,12:08:05:647,27633,1105334,4949,3301,1,3,34,20,0,0
513,12:08:10:596,27757,1110283,784,4949,0,2,34,20,0,0
514,12:08:11:380,27777,1111067,2700,5733,0,2,34,22,0,0
515,12:08:14:080,27844,1113767,2250,2700,1,6,34,22,0,0
516,12:08:16:330,27900,1116017,2350,4950,1,6,40,22,0,0
517,12:08:18:680,27959,1118367,1150,2350,0,3,40,22,0,0
518,12:08:19:830,27988,1119517,1128,3500,0,3,40,25,-21,0
519,12:08:20:958,28016,1120645,2366,4628,0,3,40,4,0,0
520,12:08:23:324,28075,1123011,1550,2366,1,4,40,4,0,0
521,12:08:24:874,28114,1124561,3033,3916,1,4,44,4,0,0
522,12:08:27:907,28190,1127594,2268,3033,0,6,44,4,0,0
523,12:08:30:175,28247,1129862,1617,5301,0,6,44,10,0,0
524,12:08:31:792,28287,1131479,1916,1617,1,5,44,10,0,0
525,12:08:33:708,28335,1133395,1934,3533,1,5,49,10,0,0
526,12:08:35:642,28383,1135329,1532,1934,0,4,49,10,0,0
527,12:08:37:174,28422,1136861,3501,3466,0,4,49,14,0,0
528,12:08:40:675,28509,1140362,317,3501,1,1,49,14,0,0
529,12:08:40:992,28517,1140679,727,3818,1,1,50,14,0,19
530,12:08:41:719,28535,1141406,2233,4545,1,1,69,14,0,0
531,12:08:43:952,28591,1143639,367,2233,0,1,69,14,0,0
532,12:08:44:319,28600,1144006,5116,2600,0,1,69,15,0,0
533,12:08:49:435,28728,1149122,717,5116,1,2,69,15,0,0
534,12:08:50:152,28746,1149839,2133,5833,1,2,71,15,0,0
535,12:08:52:285,28799,1151972,1900,2133,0,5,71,15,0,0
536,12:08:54:185,28847,1153872,2617,4033,0,5,71,20,0,0
537,12:08:56:802,28912,1156489,1917,2617,1,5,71,20,0,0
538,12:08:58:719,28960,1158406,6750,4534,1,5,76,20,0,0
539,12:09:05:469,29129,1165156,2317,6750,0,6,76,20,0,0
540,12:09:07:786,29187,1167473,2167,9067,0,6,76,26,0,0
541,12:09:09:953,29241,1169640,2216,2167,1,6,76,26,0,0
542,12:09:12:169,29296,1171856,1410,4383,1,6,82,26,-18,0
543,12:09:13:579,29332,1173266,2033,5793,1,6,64,26,0,0
544,12:09:15:612,29382,1175299,800,2033,0,2,64,26,0,0
545,12:09:16:412,29402,1176099,3066,2833,0,2,64,28,0,0
546,12:09:19:478,29479,1179165,1151,3066,1,3,64,28,0,0
547,12:09:20:629,29508,1180316,2149,4217,1,3,67,28,0,0
548,12:09:22:778,29562,1182465,385,2149,0,1,67,28,0,0
549,12:09:23:163,29571,1182850,1865,2534,0,1,67,29,0,0
550,12:09:25:028,29618,1184715,368,1865,1,1,67,29,0,0
551,12:09:25:396,29627,1185083,2833,2233,1,1,68,29,0,0
552,12:09:28:229,29698,1187916,2250,2833,0,6,68,29,0,0
553,12:09:30:479,29754,1190166,1667,5083,0,6,68,35,0,0
554,12:09:32:146,29796,1191833,1900,1667,1,5,68,35,0,0
555,12:09:34:046,29843,1193733,1766,3567,1,5,73,35,0,0
556,12:09:35:812,29887,1195499,367,1766,0,1,73,35,0,0
557,12:09:36:179,29897,1195866,1399,2133,0,1,73,36,0,0
558,12:09:37:578,29932,1197265,735,1399,1,2,73,36,0,0
559,12:09:38:313,29950,1198000,2416,2134,1,2,75,36,0,0
560,12:09:40:729,30010,1200416,434,2416,0,1,75,36,0,0
561,12:09:41:163,30021,1200850,2149,2850,0,1,75,37,0,0
562,12:09:43:312,30075,1202999,784,2149,1,2,75,37,0,0
563,12:09:44:096,30095,1203783,2216,2933,1,2,77,37,0,0
564,12:09:46:312,30150,1205999,400,2216,0,1,77,37,0,0
565,12:09:46:712,30160,1206399,2133,2616,0,1,77,38,0,0
566,12:09:48:845,30213,1208532,368,2133,1,1,77,38,0,0
567,12:09:49:213,30222,1208900,1499,2501,1,1,78,38,0,0
568,12:09:50:712,30260,1210399,1051,1499,0,3,78,38,0,0
569,12:09:51:763,30286,1211450,893,2550,0,3,78,41,-4,0
