,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
378,13:43:53:037,22513,900526,2234,4884,0,5,47,18,0,0
379,13:43:55:271,22569,902760,767,2234,1,2,47,18,0,0
380,13:43:56:038,22588,903527,1783,3001,1,2,49,18,0,0
381,13:43:57:821,22633,905310,1883,1783,0,5,49,18,0,0
382,13:43:59:704,22680,907193,1142,3666,0,5,49,23,0,21
383,13:44:00:846,22708,908335,2234,4808,0,5,49,44,0,0
384,13:44:03:080,22764,910569,1116,2234,1,3,49,44,0,0
385,13:44:04:196,22792,911685,3366,3350,1,3,52,44,0,0
386,13:44:07:562,22876,915051,367,3366,0,1,52,44,0,0
387,13:44:07:929,22885,915418,2284,3733,0,1,52,45,0,0
388,13:44:10:213,22943,917702,783,2284,1,2,52,45,0,0
389,13:44:10:996,22962,918485,2067,3067,1,2,54,45,0,0
390,13:44:13:063,23014,920552,1884,2067,0,5,54,45,0,0
391,13:44:14:947,23061,922436,726,3951,0,5,54,50,0,19
392,13:44:15:673,23079,923162,7817,4677,0,5,54,69,0,0
393,13:44:23:490,23274,930979,1916,7817,1,5,54,69,0,0
394,13:44:25:406,23322,932895,11684,9733,1,5,59,69,0,0
395,13:44:37:090,23614,944579,1884,11684,0,5,59,69,0,0
396,13:44:38:974,23662,946463,1983,13568,0,5,59,74,0,0
397,13:44:40:957,23711,948446,1450,1983,1,4,59,74,0,0
398,13:44:42:407,23747,949896,1143,3433,1,4,63,74,-21,0
399,13:44:43:550,23776,951039,2234,4576,1,4,42,74,0,0
400,13:44:45:784,23832,953273,366,2234,0,1,42,74,0,0
401,13:44:46:150,23841,953639,2251,2600,0,1,42,75,0,0
402,13:44:48:401,23897,955890,1932,2251,1,5,42,75,0,0
403,13:44:50:333,23946,957822,1884,4183,1,5,47,75,0,0
404,13:44:52:217,23993,959706,416,1884,0,1,47,75,0,0
405,13:44:52:633,24003,960122,2168,2300,0,1,47,76,0,0
406,13:44:54:801,24057,962290,382,2168,1,1,47,76,0,0
407,13:44:55:183,24067,962672,4167,2550,1,1,48,76,0,0
408,13:44:59:350,24171,966839,384,4167,0,1,48,76,0,0
409,13:44:59:734,24181,967223,2183,4551,0,1,48,77,0,0
410,13:45:01:917,24235,969406,1099,2183,1,3,48,77,0,0
411,13:45:03:016,24263,970505,1727,3282,1,3,51,77,-41,0
412,13:45:04:743,24306,972232,11105,5009,1,3,10,77,0,0
413,13:45:15:848,24583,983337,0,16114,1,3,10,77,0,0
