,UniversalTime,FrameNr,EntireGameTime,Duration,TurnTime,WhosTurn,DiceValue,Human,Furhat,ifSnake,ifLadder
24,11:05:36:656,1620,64812,3200,3884,1,5,44,9,0,0
25,11:05:39:856,1700,68012,316,3200,0,1,44,9,0,0
26,11:05:40:172,1708,68328,2134,3516,0,1,44,10,0,0
27,11:05:42:306,1762,70462,1517,2134,1,4,44,10,0,0
28,11:05:43:823,1799,71979,3882,3651,1,4,48,10,0,0
29,11:05:47:705,1897,75861,1900,3882,0,5,48,10,0,0
30,11:05:49:605,1944,77761,1785,5782,0,5,48,15,0,0
31,11:05:51:390,1989,79546,382,1785,1,1,48,15,0,0
32,11:05:51:772,1998,79928,3034,2167,1,1,49,15,0,0
33,11:05:54:806,2074,82962,1899,3034,0,5,49,15,0,0
34,11:05:56:705,2122,84861,2001,4933,0,5,49,20,0,0
35,11:05:58:706,2172,86862,334,2001,1,1,49,20,0,0
36,11:05:59:040,2180,87196,727,2335,1,1,50,20,0,19
37,11:05:59:767,2198,87923,4916,3062,1,1,69,20,0,0
38,11:06:04:683,2321,92839,2317,4916,0,6,69,20,0,0
39,11:06:07:000,2379,95156,2016,7233,0,6,69,26,0,0
40,11:06:09:016,2429,97172,717,2016,1,2,69,26,0,0
41,11:06:09:733,2447,97889,2416,2733,1,2,71,26,0,0
42,11:06:12:149,2508,100305,1917,2416,0,5,71,26,0,0
43,11:06:14:066,2556,102222,2484,4333,0,5,71,31,0,0
44,11:06:16:550,2618,104706,383,2484,1,1,71,31,0,0
45,11:06:16:933,2627,105089,5033,2867,1,1,72,31,0,0
46,11:06:21:966,2753,110122,2334,5033,0,6,72,31,0,0
47,11:06:24:300,2811,112456,3600,7367,0,6,72,37,0,0
48,11:06:27:900,2901,116056,767,3600,1,2,72,37,0,0
49,11:06:28:667,2921,116823,8283,4367,1,2,74,37,0,0
50,11:06:36:950,3128,125106,1833,8283,0,5,74,37,0,0
51,11:06:38:783,3173,126939,2833,10116,0,5,74,42,0,0
52,11:06:41:616,3244,129772,784,2833,1,2,74,42,0,0
53,11:06:42:400,3264,130556,5000,3617,1,2,76,42,0,0
54,11:06:47:400,3389,135556,784,5000,0,2,76,42,0,0
55,11:06:48:184,3408,136340,2500,5784,0,2,76,44,0,0
56,11:06:50:684,3471,138840,1816,2500,1,5,76,44,0,0
57,11:06:52:500,3516,140656,4550,4316,1,5,81,44,0,0
58,11:06:57:050,3630,145206,1151,4550,0,3,81,44,0,0
59,11:06:58:201,3659,146357,5332,5701,0,3,81,47,0,0
60,11:07:03:533,3792,151689,1534,5332,1,4,81,47,0,0
61,11:07:05:067,3831,153223,894,6866,1,4,85,47,-12,0
62,11:07:05:961,3853,154117,4683,7760,1,4,73,47,0,0
63,11:07:10:644,3970,158800,2217,4683,0,6,73,47,0,0
64,11:07:12:861,4025,161017,893,6900,0,6,73,53,-8,0
65,11:07:13:754,4048,161910,3833,7793,0,6,73,45,0,0
66,11:07:17:587,4144,165743,1901,3833,1,5,73,45,0,0
67,11:07:19:488,4191,167644,4233,5734,1,5,78,45,0,0
68,11:07:23:721,4297,171877,784,4233,0,2,78,45,0,0
69,11:07:24:505,4317,172661,2983,5017,0,2,78,47,0,0
70,11:07:27:488,4391,175644,383,2983,1,1,78,47,0,0
71,11:07:27:871,4401,176027,1143,3366,1,1,79,47,-21,0
72,11:07:29:014,4429,177170,3784,4509,1,1,58,47,0,0
73,11:07:32:798,4524,180954,1849,3784,0,5,58,47,0,0
74,11:07:34:647,4570,182803,2084,5633,0,5,58,52,0,0
75,11:07:36:731,4622,184887,1434,2084,1,4,58,52,0,0
76,11:07:38:165,4658,186321,2666,3518,1,4,62,52,0,0
77,11:07:40:831,4725,188987,1133,2666,0,3,62,52,0,0
78,11:07:41:964,4753,190120,3467,3799,0,3,62,55,0,0
79,11:07:45:431,4840,193587,1551,3467,1,4,62,55,0,0
80,11:07:46:982,4878,195138,1211,5018,1,4,66,55,0,9
81,11:07:48:193,4909,196349,6032,6229,1,4,75,55,0,0
82,11:07:54:225,5060,202381,2250,6032,0,6,75,55,0,0
83,11:07:56:475,5116,204631,2284,8282,0,6,75,61,0,0
84,11:07:58:759,5173,206915,1849,2284,1,5,75,61,0,0
85,11:08:00:608,5219,208764,3484,4133,1,5,80,61,0,0
86,11:08:04:092,5306,212248,383,3484,0,1,80,61,0,0
87,11:08:04:475,5316,212631,2767,3867,0,1,80,62,0,0
88,11:08:07:242,5385,215398,783,2767,1,2,80,62,0,0
89,11:08:08:025,5405,216181,1411,3550,1,2,82,62,-18,0
90,11:08:09:436,5440,217592,7966,4961,1,2,64,62,0,0
91,11:08:17:402,5639,225558,2317,7966,0,6,64,62,0,0
92,11:08:19:719,5697,227875,2100,10283,0,6,64,68,0,0
93,11:08:21:819,5749,229975,1900,2100,1,5,64,68,0,0
94,11:08:23:719,5797,231875,3400,4000,1,5,69,68,0,0
95,11:08:27:119,5882,235275,400,3400,0,1,69,68,0,0
96,11:08:27:519,5892,235675,4100,3800,0,1,69,69,0,0
97,11:08:31:619,5994,239775,1884,4100,1,5,69,69,0,0
98,11:08:33:503,6041,241659,2200,5984,1,5,74,69,0,0
99,11:08:35:703,6096,243859,1500,2200,0,4,74,69,0,0
100,11:08:37:203,6134,245359,2583,3700,0,4,74,73,0,0
101,11:08:39:786,6199,247942,767,2583,1,2,74,73,0,0
102,11:08:40:553,6218,248709,8950,3350,1,2,76,73,0,0
103,11:08:49:503,6441,257659,1133,8950,0,3,76,73,0,0
104,11:08:50:636,6470,258792,2650,10083,0,3,76,76,0,0
105,11:08:53:286,6536,261442,751,2650,1,2,76,76,0,0
106,11:08:54:037,6555,262193,3682,3401,1,2,78,76,0,0
107,11:08:57:719,6647,265875,384,3682,0,1,78,76,0,0
108,11:08:58:103,6656,266259,4600,4066,0,1,78,77,0,0
109,11:09:02:703,6771,270859,2200,4600,1,6,78,77,0,0
110,11:09:04:903,6826,273059,2767,6800,1,6,84,77,0,0
111,11:09:07:670,6896,275826,1833,2767,0,5,84,77,0,0
112,11:09:09:503,6941,277659,1410,4600,0,5,84,82,-18,0
113,11:09:10:913,6977,279069,1817,6010,0,5,84,64,0,0
114,11:09:12:730,7022,280886,1951,1817,1,5,84,64,0,0
115,11:09:14:681,7071,282837,911,3768,1,5,89,64,-18,0
116,11:09:15:592,7094,283748,4866,4679,1,5,71,64,0,0
117,11:09:20:458,7215,288614,2234,4866,0,6,71,64,0,0
118,11:09:22:692,7271,290848,1815,7100,0,6,71,70,0,0
119,11:09:24:507,7317,292663,784,1815,1,2,71,70,0,0
120,11:09:25:291,7336,293447,2301,2599,1,2,73,70,0,0
121,11:09:27:592,7394,295748,1549,2301,0,4,73,70,0,0
122,11:09:29:141,7432,297297,1733,3850,0,4,73,74,0,0
123,11:09:30:874,7476,299030,2285,1733,1,6,73,74,0,0
124,11:09:33:159,7533,301315,1142,4018,1,6,79,74,-21,0
125,11:09:34:301,7561,302457,5001,5160,1,6,58,74,0,0
126,11:09:39:302,7686,307458,1533,5001,0,4,58,74,0,0
127,11:09:40:835,7725,308991,2067,6534,0,4,58,78,0,0
128,11:09:42:902,7776,311058,683,2067,1,2,58,78,0,0
129,11:09:43:585,7794,311741,2483,2750,1,2,60,78,0,0
130,11:09:46:068,7856,314224,1067,2483,0,3,60,78,0,0
131,11:09:47:135,7882,315291,2267,3550,0,3,60,81,0,0
132,11:09:49:402,7939,317558,2316,2267,1,6,60,81,0,0
133,11:09:51:718,7997,319874,1211,4583,1,6,66,81,0,9
134,11:09:52:929,8027,321085,7034,5794,1,6,75,81,0,0
135,11:09:59:963,8203,328119,1550,7034,0,4,75,81,0,0
136,11:10:01:513,8242,329669,894,8584,0,4,75,85,-12,0
137,11:10:02:407,8264,330563,1750,9478,0,4,75,73,0,0
138,11:10:04:157,8308,332313,1550,1750,1,4,75,73,0,0
139,11:10:05:707,8347,333863,1146,3300,1,4,79,73,-21,0
140,11:10:06:853,8375,335009,4765,4446,1,4,58,73,0,0
141,11:10:11:618,8494,339774,2284,4765,0,6,58,73,0,0
142,11:10:13:902,8551,342058,1144,7049,0,6,58,79,-21,0
143,11:10:15:046,8580,343202,2100,8193,0,6,58,58,0,0
144,11:10:17:146,8633,345302,667,2100,1,2,58,58,0,0
145,11:10:17:813,8649,345969,2650,2767,1,2,60,58,0,0
146,11:10:20:463,8715,348619,2250,2650,0,6,60,58,0,0
147,11:10:22:713,8772,350869,2734,4900,0,6,60,64,0,0
148,11:10:25:447,8840,353603,366,2734,1,1,60,64,0,0
149,11:10:25:813,8849,353969,2966,3100,1,1,61,64,0,0
